date,district,wind_speed,pressure,humidity,cyclone
2025-03-08,Ranipet,90,963,72,0
2025-03-11,Ranipet,71,989,71,0
2025-03-14,Ranipet,141,959,69,0
2025-03-17,Ranipet,52,996,68,0
2025-03-20,Ranipet,149,983,75,0
2025-03-23,Ranipet,136,1014,60,0
2025-03-26,Ranipet,67,969,93,0
2025-03-29,Ranipet,37,998,85,0
2025-04-01,Ranipet,80,1018,74,0
2025-04-04,Ranipet,94,962,77,0
2025-04-07,Ranipet,154,1001,83,0
2025-04-10,Ranipet,143,1005,57,0
2025-04-13,Ranipet,44,978,81,0
2025-04-16,Ranipet,103,1004,87,0
2025-04-19,Ranipet,125,976,62,0
2025-04-22,Ranipet,102,965,85,0
2025-04-25,Ranipet,36,955,87,0
2025-04-28,Ranipet,50,1007,85,0
2025-05-01,Ranipet,67,997,62,0
2025-05-04,Ranipet,158,1016,67,0
2025-05-07,Ranipet,92,980,96,0
2025-05-10,Ranipet,106,1000,93,0
2025-05-13,Ranipet,124,952,60,0
2025-05-16,Ranipet,145,983,97,0
2025-05-19,Ranipet,131,1009,73,0
2025-05-22,Ranipet,126,987,80,0
2025-05-25,Ranipet,114,1020,57,0
2025-05-28,Ranipet,98,971,80,0
2025-05-31,Ranipet,67,998,81,0
2025-06-03,Ranipet,117,964,74,0
2025-06-06,Ranipet,106,953,61,0
2025-06-09,Ranipet,108,998,93,0
2025-06-12,Ranipet,50,992,60,0
2025-06-15,Ranipet,64,971,100,0
2025-06-18,Ranipet,93,977,91,0
2025-06-21,Ranipet,133,967,67,0
2025-06-24,Ranipet,132,967,55,0
2025-06-27,Ranipet,64,971,96,0
2025-06-30,Ranipet,39,995,68,0
2025-07-03,Ranipet,133,1013,77,0
2025-07-06,Ranipet,84,982,82,0
2025-07-09,Ranipet,114,951,63,0
2025-07-12,Ranipet,71,1015,78,0
2025-07-15,Ranipet,91,977,73,0
2025-07-18,Ranipet,132,977,86,1
2025-07-21,Ranipet,101,951,97,1
2025-07-24,Ranipet,46,1005,64,0
2025-07-27,Ranipet,35,965,83,0
2025-07-30,Ranipet,47,984,67,0
2025-08-02,Ranipet,127,991,95,0
2025-08-05,Ranipet,32,1017,79,0
2025-08-08,Ranipet,106,987,94,0
2025-08-11,Ranipet,113,953,93,1
2025-08-14,Ranipet,40,966,75,0
2025-08-17,Ranipet,158,979,90,1
2025-08-20,Ranipet,142,1006,71,0
2025-08-23,Ranipet,140,966,75,0
2025-08-26,Ranipet,33,973,66,0
2025-08-29,Ranipet,152,959,61,0
2025-09-01,Ranipet,141,1017,64,0
2025-09-04,Ranipet,81,1019,59,0
2025-09-07,Ranipet,69,980,80,0
2025-09-10,Ranipet,56,959,80,0
2025-09-13,Ranipet,114,968,63,0
2025-09-16,Ranipet,31,955,73,0
2025-09-19,Ranipet,68,1006,74,0
2025-09-22,Ranipet,129,991,57,0
2025-09-25,Ranipet,147,1012,59,0
2025-09-28,Ranipet,142,972,77,0
2025-10-01,Ranipet,100,1014,95,0
2025-10-04,Ranipet,146,966,74,0
2025-10-07,Ranipet,86,989,63,0
2025-10-10,Ranipet,110,952,74,0
2025-10-13,Ranipet,158,962,63,0
2025-10-16,Ranipet,136,972,69,0
2025-10-19,Ranipet,156,1006,81,0
2025-10-22,Ranipet,45,982,87,0
2025-10-25,Ranipet,103,1002,87,0
2025-10-28,Ranipet,109,955,95,1
2025-10-31,Ranipet,117,1001,88,0
2025-11-03,Ranipet,94,972,57,0
2025-11-06,Ranipet,51,999,79,0
2025-11-09,Ranipet,105,978,61,0
2025-11-12,Ranipet,118,998,100,0
2025-11-15,Ranipet,159,1015,75,0
2025-11-18,Ranipet,106,956,60,0
2025-11-21,Ranipet,110,965,73,0
2025-11-24,Ranipet,129,954,80,0
2025-11-27,Ranipet,88,974,57,0
2025-11-30,Ranipet,156,1011,86,0
2025-12-03,Ranipet,140,996,71,0
2025-12-06,Ranipet,51,950,81,0
2025-12-09,Ranipet,113,965,89,1
2025-12-12,Ranipet,143,1007,78,0
2025-12-15,Ranipet,114,995,79,0
2025-12-18,Ranipet,107,988,68,0
2025-12-21,Ranipet,149,996,72,0
2025-12-24,Ranipet,116,986,61,0
2025-12-27,Ranipet,90,962,96,0
2025-12-30,Ranipet,151,997,69,0
2025-01-01,Tirupathur,75,1015,64,0
2025-01-04,Tirupathur,128,1019,87,0
2025-01-07,Tirupathur,145,967,77,0
2025-01-10,Tirupathur,64,956,59,0
2025-01-13,Tirupathur,81,970,71,0
2025-01-16,Tirupathur,125,994,80,0
2025-01-19,Tirupathur,93,1013,87,0
2025-01-22,Tirupathur,65,1014,61,0
2025-01-25,Tirupathur,118,978,69,0
2025-01-28,Tirupathur,90,975,86,0
2025-01-31,Tirupathur,41,1018,69,0
2025-02-03,Tirupathur,38,952,64,0
2025-02-06,Tirupathur,108,987,55,0
2025-02-09,Tirupathur,135,964,62,0
2025-02-12,Tirupathur,61,1009,82,0
2025-02-15,Tirupathur,59,987,89,0
2025-02-18,Tirupathur,147,1006,55,0
2025-02-21,Tirupathur,147,959,89,1
2025-02-24,Tirupathur,134,1006,99,0
2025-02-27,Tirupathur,55,963,87,0
2025-03-02,Tirupathur,85,987,98,0
2025-03-05,Tirupathur,68,972,78,0
2025-03-08,Tirupathur,155,974,66,0
2025-03-11,Tirupathur,95,969,70,0
2025-03-14,Tirupathur,70,961,71,0
2025-03-17,Tirupathur,125,969,69,0
2025-03-20,Tirupathur,105,983,100,0
2025-03-23,Tirupathur,135,955,90,1
2025-03-26,Tirupathur,157,966,59,0
2025-03-29,Tirupathur,43,977,98,0
2025-04-01,Tirupathur,72,998,96,0
2025-04-04,Tirupathur,49,968,70,0
2025-04-07,Tirupathur,62,992,58,0
2025-04-10,Tirupathur,74,959,58,0
2025-04-13,Tirupathur,107,1012,73,0
2025-04-16,Tirupathur,61,996,70,0
2025-04-19,Tirupathur,32,1018,55,0
2025-04-22,Tirupathur,107,1016,63,0
2025-04-25,Tirupathur,160,974,80,0
2025-04-28,Tirupathur,100,965,61,0
2025-05-01,Tirupathur,97,963,58,0
2025-05-04,Tirupathur,127,989,77,0
2025-05-07,Tirupathur,130,994,85,0
2025-05-10,Tirupathur,117,1013,87,0
2025-05-13,Tirupathur,56,976,84,0
2025-05-16,Tirupathur,58,999,56,0
2025-05-19,Tirupathur,140,990,85,0
2025-05-22,Tirupathur,105,1018,94,0
2025-05-25,Tirupathur,153,960,76,0
2025-05-28,Tirupathur,131,954,96,1
2025-05-31,Tirupathur,105,971,71,0
2025-06-03,Tirupathur,137,965,59,0
2025-06-06,Tirupathur,56,985,80,0
2025-06-09,Tirupathur,77,999,86,0
2025-06-12,Tirupathur,114,953,64,0
2025-06-15,Tirupathur,44,1004,68,0
2025-06-18,Tirupathur,43,987,93,0
2025-06-21,Tirupathur,36,977,72,0
2025-06-24,Tirupathur,135,1001,91,0
2025-06-27,Tirupathur,92,1014,69,0
2025-06-30,Tirupathur,134,1006,83,0
2025-07-03,Tirupathur,91,983,96,0
2025-07-06,Tirupathur,57,993,73,0
2025-07-09,Tirupathur,73,1000,68,0
2025-07-12,Tirupathur,52,957,65,0
2025-07-15,Tirupathur,153,967,63,0
2025-07-18,Tirupathur,114,961,58,0
2025-07-21,Tirupathur,88,985,88,0
2025-07-24,Tirupathur,106,999,72,0
2025-07-27,Tirupathur,40,984,81,0
2025-07-30,Tirupathur,69,1008,99,0
2025-08-02,Tirupathur,108,977,84,0
2025-08-05,Tirupathur,150,952,69,0
2025-08-08,Tirupathur,131,1009,57,0
2025-08-11,Tirupathur,118,1009,75,0
2025-08-14,Tirupathur,93,971,100,0
2025-08-17,Tirupathur,50,1010,81,0
2025-08-20,Tirupathur,95,995,91,0
2025-08-23,Tirupathur,150,958,84,0
2025-08-26,Tirupathur,51,965,58,0
2025-08-29,Tirupathur,152,1007,64,0
2025-09-01,Tirupathur,48,987,57,0
2025-09-04,Tirupathur,33,994,96,0
2025-09-07,Tirupathur,91,987,73,0
2025-09-10,Tirupathur,139,1014,64,0
2025-09-13,Tirupathur,93,1016,82,0
2025-09-16,Tirupathur,135,952,80,0
2025-09-19,Tirupathur,157,989,62,0
2025-09-22,Tirupathur,39,1003,87,0
2025-09-25,Tirupathur,104,987,73,0
2025-09-28,Tirupathur,156,991,62,0
2025-10-01,Tirupathur,64,992,55,0
2025-10-04,Tirupathur,143,966,61,0
2025-10-07,Tirupathur,145,954,87,1
2025-10-10,Tirupathur,52,1014,78,0
2025-10-13,Tirupathur,153,995,96,0
2025-10-16,Tirupathur,55,994,67,0
2025-10-19,Tirupathur,90,960,63,0
2025-10-22,Tirupathur,128,987,62,0
2025-10-25,Tirupathur,94,974,58,0
2025-10-28,Tirupathur,81,1013,98,0
2025-10-31,Tirupathur,111,997,75,0
2025-11-03,Tirupathur,118,969,58,0
2025-11-06,Tirupathur,63,963,67,0
2025-11-09,Tirupathur,72,983,87,0
2025-11-12,Tirupathur,121,998,97,0
2025-11-15,Tirupathur,114,996,73,0
2025-11-18,Tirupathur,129,1009,71,0
2025-11-21,Tirupathur,65,1003,93,0
2025-11-24,Tirupathur,127,969,76,0
2025-11-27,Tirupathur,83,991,90,0
2025-11-30,Tirupathur,116,964,90,1
2025-12-03,Tirupathur,68,960,60,0
2025-12-06,Tirupathur,75,992,82,0
2025-12-09,Tirupathur,67,982,59,0
2025-12-12,Tirupathur,72,994,100,0
2025-12-15,Tirupathur,157,974,71,0
2025-12-18,Tirupathur,100,953,79,0
2025-12-21,Tirupathur,58,1015,88,0
2025-12-24,Tirupathur,30,996,88,0
2025-12-27,Tirupathur,109,956,98,1
2025-12-30,Tirupathur,41,973,60,0
2025-01-01,Kanchipuram,141,1009,82,0
2025-01-04,Kanchipuram,102,963,86,1
2025-01-07,Kanchipuram,84,1019,80,0
2025-01-10,Kanchipuram,40,960,61,0
2025-01-13,Kanchipuram,117,979,97,1
2025-01-16,Kanchipuram,134,1011,96,0
2025-01-19,Kanchipuram,81,972,87,0
2025-01-22,Kanchipuram,53,951,80,0
2025-01-25,Kanchipuram,81,1014,58,0
2025-01-28,Kanchipuram,54,976,61,0
2025-01-31,Kanchipuram,115,975,79,0
2025-02-03,Kanchipuram,66,993,96,0
2025-02-06,Kanchipuram,141,991,85,0
2025-02-09,Kanchipuram,121,1006,92,0
2025-02-12,Kanchipuram,136,970,85,0
2025-02-15,Kanchipuram,127,964,82,0
2025-02-18,Kanchipuram,53,1016,66,0
2025-02-21,Kanchipuram,82,968,78,0
2025-02-24,Kanchipuram,45,968,81,0
2025-02-27,Kanchipuram,122,998,81,0
2025-03-02,Kanchipuram,62,1014,69,0
2025-03-05,Kanchipuram,71,981,69,0
2025-03-08,Kanchipuram,60,1000,68,0
2025-03-11,Kanchipuram,103,982,66,0
2025-03-14,Kanchipuram,49,951,97,0
2025-03-17,Kanchipuram,107,975,60,0
2025-03-20,Kanchipuram,64,953,71,0
2025-03-23,Kanchipuram,66,973,68,0
2025-03-26,Kanchipuram,151,1020,69,0
2025-03-29,Kanchipuram,120,1013,83,0
2025-04-01,Kanchipuram,136,967,69,0
2025-04-04,Kanchipuram,96,1001,100,0
2025-04-07,Kanchipuram,138,957,76,0
2025-04-10,Kanchipuram,154,990,95,0
2025-04-13,Kanchipuram,74,967,89,0
2025-04-16,Kanchipuram,40,967,91,0
2025-04-19,Kanchipuram,86,987,74,0
2025-04-22,Kanchipuram,117,999,86,0
2025-04-25,Kanchipuram,76,953,58,0
2025-04-28,Kanchipuram,124,957,88,1
2025-05-01,Kanchipuram,142,996,80,0
2025-05-04,Kanchipuram,54,1005,74,0
2025-05-07,Kanchipuram,140,991,57,0
2025-05-10,Kanchipuram,120,954,85,0
2025-05-13,Kanchipuram,33,957,78,0
2025-05-16,Kanchipuram,89,984,60,0
2025-05-19,Kanchipuram,44,952,68,0
2025-05-22,Kanchipuram,132,996,99,0
2025-05-25,Kanchipuram,98,1003,77,0
2025-05-28,Kanchipuram,116,1002,56,0
2025-05-31,Kanchipuram,130,995,86,0
2025-06-03,Kanchipuram,82,971,78,0
2025-06-06,Kanchipuram,80,962,62,0
2025-06-09,Kanchipuram,125,974,79,0
2025-06-12,Kanchipuram,101,1018,91,0
2025-06-15,Kanchipuram,141,1018,68,0
2025-06-18,Kanchipuram,59,1006,88,0
2025-06-21,Kanchipuram,114,971,57,0
2025-06-24,Kanchipuram,129,1002,71,0
2025-06-27,Kanchipuram,79,1015,58,0
2025-06-30,Kanchipuram,157,1003,61,0
2025-07-03,Kanchipuram,104,989,98,0
2025-07-06,Kanchipuram,60,1014,84,0
2025-07-09,Kanchipuram,52,978,80,0
2025-07-12,Kanchipuram,70,962,74,0
2025-07-15,Kanchipuram,46,975,55,0
2025-07-18,Kanchipuram,64,1017,88,0
2025-07-21,Kanchipuram,131,967,77,0
2025-07-24,Kanchipuram,142,1019,88,0
2025-07-27,Kanchipuram,127,990,60,0
2025-07-30,Kanchipuram,66,985,55,0
2025-08-02,Kanchipuram,45,978,91,0
2025-08-05,Kanchipuram,107,964,98,1
2025-08-08,Kanchipuram,141,968,80,0
2025-08-11,Kanchipuram,56,1006,56,0
2025-08-14,Kanchipuram,84,1009,76,0
2025-08-17,Kanchipuram,79,997,60,0
2025-08-20,Kanchipuram,71,962,93,0
2025-08-23,Kanchipuram,91,952,68,0
2025-08-26,Kanchipuram,133,969,75,0
2025-08-29,Kanchipuram,84,961,71,0
2025-09-01,Kanchipuram,36,984,65,0
2025-09-04,Kanchipuram,45,964,96,0
2025-09-07,Kanchipuram,78,974,57,0
2025-09-10,Kanchipuram,150,953,89,1
2025-09-13,Kanchipuram,60,977,70,0
2025-09-16,Kanchipuram,48,969,55,0
2025-09-19,Kanchipuram,120,995,85,0
2025-09-22,Kanchipuram,92,992,75,0
2025-09-25,Kanchipuram,91,1002,83,0
2025-09-28,Kanchipuram,69,978,97,0
2025-10-01,Kanchipuram,117,953,87,1
2025-10-04,Kanchipuram,81,1009,100,0
2025-10-07,Kanchipuram,132,1011,91,0
2025-10-10,Kanchipuram,137,989,91,0
2025-10-13,Kanchipuram,59,981,65,0
2025-10-16,Kanchipuram,110,954,88,1
2025-10-19,Kanchipuram,56,994,90,0
2025-10-22,Kanchipuram,120,959,92,1
2025-10-25,Kanchipuram,76,989,90,0
2025-10-28,Kanchipuram,140,974,65,0
2025-10-31,Kanchipuram,159,984,84,0
2025-11-03,Kanchipuram,47,952,97,0
2025-11-06,Kanchipuram,134,985,96,0
2025-11-09,Kanchipuram,46,1000,89,0
2025-11-12,Kanchipuram,90,994,92,0
2025-11-15,Kanchipuram,82,961,98,0
2025-11-18,Kanchipuram,71,1013,60,0
2025-11-21,Kanchipuram,101,966,74,0
2025-11-24,Kanchipuram,32,996,62,0
2025-11-27,Kanchipuram,68,975,73,0
2025-11-30,Kanchipuram,95,1008,63,0
2025-12-03,Kanchipuram,80,979,60,0
2025-12-06,Kanchipuram,111,950,98,1
2025-12-09,Kanchipuram,37,968,80,0
2025-12-12,Kanchipuram,76,1020,61,0
2025-12-15,Kanchipuram,138,1002,90,0
2025-12-18,Kanchipuram,92,962,83,0
2025-12-21,Kanchipuram,70,1005,90,0
2025-12-24,Kanchipuram,42,1001,83,0
2025-12-27,Kanchipuram,96,980,73,0
2025-12-30,Kanchipuram,127,996,92,0
2025-01-01,Thiruvallur,117,996,64,0
2025-01-04,Thiruvallur,138,992,84,0
2025-01-07,Thiruvallur,73,973,89,0
2025-01-10,Thiruvallur,104,1018,59,0
2025-01-13,Thiruvallur,74,969,93,0
2025-01-16,Thiruvallur,141,982,70,0
2025-01-19,Thiruvallur,86,996,77,0
2025-01-22,Thiruvallur,120,1009,93,0
2025-01-25,Thiruvallur,148,995,67,0
2025-01-28,Thiruvallur,70,1017,73,0
2025-01-31,Thiruvallur,118,1007,94,0
2025-02-03,Thiruvallur,32,955,57,0
2025-02-06,Thiruvallur,118,961,67,0
2025-02-09,Thiruvallur,141,1010,77,0
2025-02-12,Thiruvallur,152,959,90,1
2025-02-15,Thiruvallur,122,998,77,0
2025-02-18,Thiruvallur,124,978,59,0
2025-02-21,Thiruvallur,123,1009,74,0
2025-02-24,Thiruvallur,137,962,95,1
2025-02-27,Thiruvallur,109,1008,84,0
2025-03-02,Thiruvallur,33,1007,94,0
2025-03-05,Thiruvallur,98,982,67,0
2025-03-08,Thiruvallur,56,994,95,0
2025-03-11,Thiruvallur,141,990,56,0
2025-03-14,Thiruvallur,78,961,90,0
2025-03-17,Thiruvallur,159,985,81,0
2025-03-20,Thiruvallur,42,1000,85,0
2025-03-23,Thiruvallur,149,1005,85,0
2025-03-26,Thiruvallur,85,1019,99,0
2025-03-29,Thiruvallur,48,975,75,0
2025-04-01,Thiruvallur,90,992,69,0
2025-04-04,Thiruvallur,139,951,57,0
2025-04-07,Thiruvallur,61,968,69,0
2025-04-10,Thiruvallur,119,959,90,1
2025-04-13,Thiruvallur,131,956,82,0
2025-04-16,Thiruvallur,82,1020,83,0
2025-04-19,Thiruvallur,111,987,71,0
2025-04-22,Thiruvallur,49,976,59,0
2025-04-25,Thiruvallur,76,988,80,0
2025-04-28,Thiruvallur,157,1012,80,0
2025-05-01,Thiruvallur,35,957,94,0
2025-05-04,Thiruvallur,89,976,69,0
2025-05-07,Thiruvallur,60,986,85,0
2025-05-10,Thiruvallur,68,983,100,0
2025-05-13,Thiruvallur,157,976,87,1
2025-05-16,Thiruvallur,66,952,75,0
2025-05-19,Thiruvallur,37,1000,67,0
2025-05-22,Thiruvallur,91,971,95,0
2025-05-25,Thiruvallur,116,958,58,0
2025-05-28,Thiruvallur,120,1000,74,0
2025-05-31,Thiruvallur,148,953,75,0
2025-06-03,Thiruvallur,56,962,62,0
2025-06-06,Thiruvallur,57,982,84,0
2025-06-09,Thiruvallur,92,1012,92,0
2025-06-12,Thiruvallur,159,963,100,1
2025-06-15,Thiruvallur,116,985,80,0
2025-06-18,Thiruvallur,145,959,74,0
2025-06-21,Thiruvallur,157,977,61,0
2025-06-24,Thiruvallur,122,979,76,0
2025-06-27,Thiruvallur,63,981,99,0
2025-06-30,Thiruvallur,101,997,74,0
2025-07-03,Thiruvallur,113,967,79,0
2025-07-06,Thiruvallur,54,970,78,0
2025-07-09,Thiruvallur,74,1005,60,0
2025-07-12,Thiruvallur,134,1003,96,0
2025-07-15,Thiruvallur,65,990,56,0
2025-07-18,Thiruvallur,131,977,93,1
2025-07-21,Thiruvallur,58,1003,64,0
2025-07-24,Thiruvallur,59,976,61,0
2025-07-27,Thiruvallur,107,961,81,0
2025-07-30,Thiruvallur,109,975,63,0
2025-08-02,Thiruvallur,124,978,92,1
2025-08-05,Thiruvallur,102,1008,89,0
2025-08-08,Thiruvallur,52,1006,56,0
2025-08-11,Thiruvallur,84,1015,79,0
2025-08-14,Thiruvallur,119,958,65,0
2025-08-17,Thiruvallur,154,974,66,0
2025-08-20,Thiruvallur,152,1011,99,0
2025-08-23,Thiruvallur,41,955,74,0
2025-08-26,Thiruvallur,56,1017,72,0
2025-08-29,Thiruvallur,125,964,60,0
2025-09-01,Thiruvallur,130,963,67,0
2025-09-04,Thiruvallur,116,977,64,0
2025-09-07,Thiruvallur,83,988,93,0
2025-09-10,Thiruvallur,157,972,90,1
2025-09-13,Thiruvallur,105,1007,76,0
2025-09-16,Thiruvallur,42,952,100,0
2025-09-19,Thiruvallur,141,984,68,0
2025-09-22,Thiruvallur,110,987,89,0
2025-09-25,Thiruvallur,133,1003,92,0
2025-09-28,Thiruvallur,140,1020,100,0
2025-10-01,Thiruvallur,129,975,80,0
2025-10-04,Thiruvallur,92,965,79,0
2025-10-07,Thiruvallur,100,1003,86,0
2025-10-10,Thiruvallur,92,1007,64,0
2025-10-13,Thiruvallur,52,996,67,0
2025-10-16,Thiruvallur,82,1006,100,0
2025-10-19,Thiruvallur,34,1000,84,0
2025-10-22,Thiruvallur,137,955,67,0
2025-10-25,Thiruvallur,96,956,89,0
2025-10-28,Thiruvallur,148,979,97,1
2025-10-31,Thiruvallur,97,1000,73,0
2025-11-03,Thiruvallur,143,987,88,0
2025-11-06,Thiruvallur,129,1007,93,0
2025-11-09,Thiruvallur,54,968,68,0
2025-11-12,Thiruvallur,138,979,93,1
2025-11-15,Thiruvallur,95,962,69,0
2025-11-18,Thiruvallur,66,990,72,0
2025-11-21,Thiruvallur,147,955,97,1
2025-11-24,Thiruvallur,102,984,97,0
2025-11-27,Thiruvallur,149,955,63,0
2025-11-30,Thiruvallur,39,963,62,0
2025-12-03,Thiruvallur,148,955,90,1
2025-12-06,Thiruvallur,55,983,56,0
2025-12-09,Thiruvallur,75,1015,97,0
2025-12-12,Thiruvallur,103,1004,59,0
2025-12-15,Thiruvallur,85,968,61,0
2025-12-18,Thiruvallur,108,995,63,0
2025-12-21,Thiruvallur,35,962,79,0
2025-12-24,Thiruvallur,115,987,69,0
2025-12-27,Thiruvallur,87,1010,57,0
2025-12-30,Thiruvallur,126,1005,61,0
2025-01-01,Mayiladuthurai,149,970,57,0
2025-01-04,Mayiladuthurai,72,956,58,0
2025-01-07,Mayiladuthurai,139,1000,56,0
2025-01-10,Mayiladuthurai,96,996,93,0
2025-01-13,Mayiladuthurai,96,1003,93,0
2025-01-16,Mayiladuthurai,159,986,98,0
2025-01-19,Mayiladuthurai,108,958,94,1
2025-01-22,Mayiladuthurai,100,1019,74,0
2025-01-25,Mayiladuthurai,95,1019,84,0
2025-01-28,Mayiladuthurai,124,995,99,0
2025-01-31,Mayiladuthurai,111,954,96,1
2025-02-03,Mayiladuthurai,128,999,92,0
2025-02-06,Mayiladuthurai,156,997,96,0
2025-02-09,Mayiladuthurai,113,962,67,0
2025-02-12,Mayiladuthurai,85,1001,60,0
2025-02-15,Mayiladuthurai,106,969,76,0
2025-02-18,Mayiladuthurai,69,1014,74,0
2025-02-21,Mayiladuthurai,129,993,82,0
2025-02-24,Mayiladuthurai,111,970,60,0
2025-02-27,Mayiladuthurai,102,975,91,1
2025-03-02,Mayiladuthurai,106,1016,88,0
2025-03-05,Mayiladuthurai,122,992,87,0
2025-03-08,Mayiladuthurai,44,950,95,0
2025-03-11,Mayiladuthurai,94,1015,75,0
2025-03-14,Mayiladuthurai,70,1020,78,0
2025-03-17,Mayiladuthurai,133,1010,72,0
2025-03-20,Mayiladuthurai,68,1012,96,0
2025-03-23,Mayiladuthurai,126,998,69,0
2025-03-26,Mayiladuthurai,135,999,84,0
2025-03-29,Mayiladuthurai,122,958,87,1
2025-04-01,Mayiladuthurai,71,971,67,0
2025-04-04,Mayiladuthurai,82,1014,86,0
2025-04-07,Mayiladuthurai,100,1017,88,0
2025-04-10,Mayiladuthurai,55,956,63,0
2025-04-13,Mayiladuthurai,97,954,73,0
2025-04-16,Mayiladuthurai,136,957,91,1
2025-04-19,Mayiladuthurai,103,973,63,0
2025-04-22,Mayiladuthurai,159,1004,75,0
2025-04-25,Mayiladuthurai,155,952,81,0
2025-04-28,Mayiladuthurai,68,1020,80,0
2025-05-01,Mayiladuthurai,102,988,83,0
2025-05-04,Mayiladuthurai,56,1009,59,0
2025-05-07,Mayiladuthurai,122,995,86,0
2025-05-10,Mayiladuthurai,81,986,84,0
2025-05-13,Mayiladuthurai,141,994,76,0
2025-05-16,Mayiladuthurai,34,1014,58,0
2025-05-19,Mayiladuthurai,125,981,68,0
2025-05-22,Mayiladuthurai,135,954,96,1
2025-05-25,Mayiladuthurai,113,987,81,0
2025-05-28,Mayiladuthurai,50,1002,68,0
2025-05-31,Mayiladuthurai,132,1018,80,0
2025-06-03,Mayiladuthurai,132,999,62,0
2025-06-06,Mayiladuthurai,70,975,99,0
2025-06-09,Mayiladuthurai,134,960,98,1
2025-06-12,Mayiladuthurai,89,1019,91,0
2025-06-15,Mayiladuthurai,43,995,86,0
2025-06-18,Mayiladuthurai,146,986,99,0
2025-06-21,Mayiladuthurai,31,955,67,0
2025-06-24,Mayiladuthurai,43,987,77,0
2025-06-27,Mayiladuthurai,74,1019,69,0
2025-06-30,Mayiladuthurai,52,951,86,0
2025-07-03,Mayiladuthurai,144,964,97,1
2025-07-06,Mayiladuthurai,154,957,65,0
2025-07-09,Mayiladuthurai,34,974,75,0
2025-07-12,Mayiladuthurai,123,977,73,0
2025-07-15,Mayiladuthurai,106,982,71,0
2025-07-18,Mayiladuthurai,150,997,98,0
2025-07-21,Mayiladuthurai,46,997,69,0
2025-07-24,Mayiladuthurai,115,1000,90,0
2025-07-27,Mayiladuthurai,66,969,100,0
2025-07-30,Mayiladuthurai,98,967,60,0
2025-08-02,Mayiladuthurai,149,967,59,0
2025-08-05,Mayiladuthurai,133,1012,74,0
2025-08-08,Mayiladuthurai,97,979,88,0
2025-08-11,Mayiladuthurai,123,996,80,0
2025-08-14,Mayiladuthurai,93,984,63,0
2025-08-17,Mayiladuthurai,149,976,66,0
2025-08-20,Mayiladuthurai,132,992,61,0
2025-08-23,Mayiladuthurai,48,971,93,0
2025-08-26,Mayiladuthurai,132,1004,76,0
2025-08-29,Mayiladuthurai,134,1005,85,0
2025-09-01,Mayiladuthurai,144,989,84,0
2025-09-04,Mayiladuthurai,153,962,62,0
2025-09-07,Mayiladuthurai,153,975,55,0
2025-09-10,Mayiladuthurai,39,1005,95,0
2025-09-13,Mayiladuthurai,84,1000,80,0
2025-09-16,Mayiladuthurai,114,983,63,0
2025-09-19,Mayiladuthurai,151,1003,80,0
2025-09-22,Mayiladuthurai,154,1011,83,0
2025-09-25,Mayiladuthurai,107,1007,86,0
2025-09-28,Mayiladuthurai,87,963,95,0
2025-10-01,Mayiladuthurai,108,983,88,0
2025-10-04,Mayiladuthurai,88,1013,74,0
2025-10-07,Mayiladuthurai,119,963,62,0
2025-10-10,Mayiladuthurai,38,1018,68,0
2025-10-13,Mayiladuthurai,122,984,89,0
2025-10-16,Mayiladuthurai,142,971,89,1
2025-10-19,Mayiladuthurai,137,979,100,1
2025-10-22,Mayiladuthurai,87,1007,60,0
2025-10-25,Mayiladuthurai,53,987,89,0
2025-10-28,Mayiladuthurai,86,1003,79,0
2025-10-31,Mayiladuthurai,49,974,71,0
2025-11-03,Mayiladuthurai,142,950,76,0
2025-11-06,Mayiladuthurai,91,976,66,0
2025-11-09,Mayiladuthurai,42,958,81,0
2025-11-12,Mayiladuthurai,148,995,89,0
2025-11-15,Mayiladuthurai,91,1009,69,0
2025-11-18,Mayiladuthurai,126,978,89,1
2025-11-21,Mayiladuthurai,65,962,100,0
2025-11-24,Mayiladuthurai,159,979,78,0
2025-11-27,Mayiladuthurai,103,1006,60,0
2025-11-30,Mayiladuthurai,135,966,63,0
2025-12-03,Mayiladuthurai,120,1014,100,0
2025-12-06,Mayiladuthurai,97,996,97,0
2025-12-09,Mayiladuthurai,153,977,90,1
2025-12-12,Mayiladuthurai,48,964,67,0
2025-12-15,Mayiladuthurai,96,962,61,0
2025-12-18,Mayiladuthurai,92,976,89,0
2025-12-21,Mayiladuthurai,40,965,88,0
2025-12-24,Mayiladuthurai,132,979,63,0
2025-12-27,Mayiladuthurai,107,975,66,0
2025-12-30,Mayiladuthurai,115,976,100,1
2025-01-01,Thiruporur,71,958,100,0
2025-01-04,Thiruporur,129,999,95,0
2025-01-07,Thiruporur,43,1011,88,0
2025-01-10,Thiruporur,122,989,96,0
2025-01-13,Thiruporur,37,980,90,0
2025-01-16,Thiruporur,31,950,78,0
2025-01-19,Thiruporur,39,970,56,0
2025-01-22,Thiruporur,155,971,58,0
2025-01-25,Thiruporur,33,1012,91,0
2025-01-28,Thiruporur,36,973,88,0
2025-01-31,Thiruporur,111,995,73,0
2025-02-03,Thiruporur,71,956,78,0
2025-02-06,Thiruporur,105,1011,78,0
2025-02-09,Thiruporur,57,958,67,0
2025-02-12,Thiruporur,129,998,63,0
2025-02-15,Thiruporur,92,1012,58,0
